PLAYER_NAME,GP,availability_rate,FT_PCT,total_score,z_pts,z_ast,z_reb,z_stl,z_blk,z_fg_pct,z_ft_pct,z_fg3m,z_tov
N'Faly Dante,4,0.04878048780487805,0.8,3.495780691188881,-0.4399507633794146,-0.8720325072942888,0.7041779067333297,-0.8755827372907724,2.212940704635488,2.8190638882117556,0.39829960093891487,-1.1625818309260199,0.7114464295598891
Santi Aldama,65,0.7926829268292683,0.691,3.45993644695529,0.550527626174253,0.448197639004027,1.1586478508706688,0.3123204041456832,-0.007805787317938198,0.32208447449967553,-0.14602183109141492,0.8349291760097788,-0.01294310533944339
Goga Bitadze,70,0.8536585365853658,0.639,3.4508492250059737,-0.25709321453873746,-0.04688866585784141,1.2412787498047302,0.07473977585839191,2.4596903148525344,1.4396137225945924,-0.40569811059212213,-1.1625818309260199,0.10778848381044545
Alex Caruso,54,0.6585365853658537,0.824,3.4123953797028497,-0.27233134360879396,0.22815928128764104,-0.2873928804754095,2.212965430444012,0.4856934331161563,-0.0009513237777611801,0.5181501914777025,0.05811933997919054,0.4699832512601117
Matisse Thybulle,15,0.18292682926829268,0.467,3.3959962292991324,-0.21137882732856822,-0.10189825528693795,-0.039500183673224644,3.6384492001677593,0.4856934331161563,0.26970029099522624,-1.26462734278677,0.39103784113515677,0.22852007296033416
Klay Thompson,72,0.8780487804878049,0.905,3.3761086421549074,0.7790995622250994,-0.04688866585784141,-0.08081563314025549,0.07473977585839191,-0.007805787317938198,-0.2977950303029737,0.9226459345461128,2.1666031806336443,-0.13367469448933197
RJ Barrett,58,0.7073170731707317,0.63,3.3695724977614923,1.8610067261991057,1.8234373747314394,1.1173324014036377,0.3123204041456832,-0.2545553975349856,0.1911240157385528,-0.4506420820441677,0.8349291760097788,-2.0653801208875517
Grant Williams,16,0.1951219512195122,0.838,3.3663579128177608,0.23052691570306813,0.11814010242944796,0.6215470077992681,1.0250622890075567,0.9791926535502511,-0.062066204532951995,0.5880630359586623,0.7239563422911233,-0.8580642293886644
Julius Randle,69,0.8414634146341463,0.806,3.2703641477514456,1.495291628517751,1.4383702487277639,1.447855997139884,0.07473977585839191,-0.5013050077520328,0.33954586900115863,0.4282622485736119,0.612983508572468,-2.0653801208875517
Aaron Nesmith,45,0.5487804878048781,0.913,3.248334291771537,0.47433698082397086,-0.48696538129061334,0.16707706366192937,0.3123204041456832,-0.007805787317938198,0.5316212085174726,0.9625961313923754,0.9459020097284342,0.34925166211022285
Luguentz Dort,71,0.8658536585365854,0.717,3.2478608746591413,0.18481252849289875,-0.2669270235742273,0.20839251312896,1.0250622890075567,0.23894382289910904,-0.09698899353591818,-0.016183691341061023,1.5007661783217114,0.4699832512601117
Zach Edey,66,0.8048780487804879,0.709,3.235604027602143,0.04766936686239088,-0.5969845601488063,1.943641390744254,-0.40042148071619016,2.212940704635488,1.1689621078216044,-0.05613388818732376,-0.8296633297700533,-0.2544062836392208
Malik Beasley,82,1.0,0.679,3.234723844040213,1.1295765308363972,-0.2119174341451309,-0.4113392288765018,0.5499010324329743,-0.74805461796908,-0.1406424797896259,-0.20594712636080847,3.1653586841015433,0.10778848381044545
Tyus Jones,81,0.9878048780487805,0.895,3.2095047268382806,0.20005065756295512,1.7684277853023427,-0.49397012781056354,0.5499010324329743,-0.74805461796908,0.01651007072372191,0.8727081884882842,1.0568748434470898,-0.01294310533944339
Brandin Podziemski,64,0.7804878048780488,0.758,3.1773059968060826,0.42862259361380145,0.7232455861495094,0.6215470077992681,1.0250622890075567,-0.5013050077520328,-0.009682021028502725,0.1885610674960355,0.8349291760097788,-0.13367469448933197
Ausar Thompson,59,0.7195121951219512,0.641,3.1720848746659813,0.18481252849289875,0.11814010242944796,0.6215470077992681,2.4505460587313026,0.7324430433332035,0.7760807315382359,-0.39571056138055644,-0.9406361634887089,-0.3751378727891094
Cam Thomas,25,0.3048780487804878,0.881,3.075667628354795,2.3029124692307414,0.9432839438658953,-0.12213108260728632,-0.16284085242889915,-0.74805461796908,-0.07079690178369355,0.8027953440073246,1.8336846794776782,-1.7031853534378856
Mitchell Robinson,17,0.2073170731707317,0.684,3.060618797436717,-0.5770939250099224,-0.7070037390069993,0.9520706035355148,0.5499010324329743,1.7194414842013932,1.8761485851316697,-0.18097825333189424,-1.1625818309260199,0.5907148404100004
De'Andre Hunter,64,0.7804878048780488,0.846,3.0313210633960583,1.236243434326792,-0.3769462024324204,0.16707706366192937,0.3123204041456832,-0.5013050077520328,0.20858541024003543,0.628013232804925,1.6117390120403672,-0.2544062836392208
Rui Hachimura,59,0.7195121951219512,0.77,3.020533343507885,0.6419564005945915,-0.3769462024324204,0.5802315583322374,0.3123204041456832,-0.007805787317938198,0.5490826030189557,0.2484863627654296,0.7239563422911233,0.34925166211022285
Kel'el Ware,64,0.7804878048780488,0.687,2.936085784083387,0.06290749593244752,-0.6519941495779029,1.5718023455409769,-0.16284085242889915,1.7194414842013932,0.9419639793023252,-0.16599692951454573,-0.6077176623327424,0.22852007296033416
Royce O'Neale,75,0.9146341463414634,0.731,2.9219498599330422,0.03243123779233451,0.06313051300035168,0.4562852099311451,0.5499010324329743,0.23894382289910904,-0.20175736054481672,0.05372915313989877,1.5007661783217114,0.22852007296033416
Jose Alvarado,56,0.6829268292682927,0.811,2.892174993961082,0.21528878663301176,1.3833606592986671,-0.49397012781056354,1.5002235455821387,-0.2545553975349856,-0.4724089753178041,0.4532311216025261,1.0568748434470898,-0.4958694619389982
Quentin Grimes,75,0.9146341463414634,0.757,2.863670544050774,0.8705283366454378,0.5032072284331235,0.2910234120630217,0.7874816607202653,-0.2545553975349856,0.18239331848781126,0.18356729289025264,1.2788205108844009,-0.978795818538553
Ayo Dosunmu,46,0.5609756097560976,0.785,2.8592467764315472,0.5200513680341402,1.3283510698695709,-0.039500183673224644,0.5499010324329743,-0.007805787317938198,0.4006607497563494,0.32339298185217225,0.2800650074165014,-0.4958694619389982
Russell Westbrook,75,0.9146341463414634,0.661,2.8577654937425225,0.6724326587347045,2.2085045007351147,0.5389161088652067,1.7378041738694294,0.23894382289910904,0.025240767974463455,-0.2958350692648996,0.2800650074165014,-2.5483064774871065
Bilal Coulibaly,59,0.7195121951219512,0.746,2.8034724617524307,0.5200513680341402,0.7232455861495094,0.5802315583322374,1.5002235455821387,0.7324430433332035,-0.2192187550462998,0.12863577222664138,0.05811933997919054,-1.2202589968383308
Marcus Bagley,10,0.12195121951219512,0.8,2.7717897717841806,-0.3332838598890196,-0.5969845601488063,1.4065405476728534,0.5499010324329743,1.9661910944184402,-0.4811396725685457,0.39829960093891487,-0.6077176623327424,0.4699832512601117
D'Angelo Russell,58,0.7073170731707317,0.834,2.720465664054471,0.5657657552443094,1.6584086064441497,-0.3287083299424403,0.7874816607202653,-0.007805787317938198,-0.4898703698192872,0.5680879375355309,0.9459020097284342,-0.978795818538553
Lonzo Ball,35,0.4268292682926829,0.815,2.716473465230568,-0.19614069825851185,0.6682359967204129,-0.08081563314025549,1.5002235455821387,0.23894382289910904,-0.6994071038370844,0.47320622002565693,0.9459020097284342,-0.13367469448933197
Donovan Clingan,67,0.8170731707317073,0.596,2.662406391769994,-0.36376011802913244,-0.5419749707197098,1.7783795928761306,-0.40042148071619016,2.9531895352866298,0.8110035205412021,-0.6204304186407843,-0.9406361634887089,-0.01294310533944339
Aaron Gordon,51,0.6219512195121951,0.81,2.6578847457505264,0.8857664657154942,0.6132264072913166,0.4976006593981757,-0.40042148071619016,-0.2545553975349856,0.7411579425352697,0.4482373469967433,0.5020106748538123,-0.3751378727891094
Mike Conley,71,0.8658536585365854,0.9,2.653156933286082,-0.10471192383817335,1.3283510698695709,-0.4113392288765018,1.0250622890075567,-0.5013050077520328,-0.4025633973118718,0.8976770615171985,0.8349291760097788,-0.01294310533944339
Jabari Smith Jr.,57,0.6951219512195121,0.825,2.627180051498421,0.5048132389640836,-0.5419749707197098,1.4065405476728534,-0.6380021090034812,0.7324430433332035,-0.07079690178369355,0.5231439660834853,0.7239563422911233,-0.01294310533944339
Yves Missi,73,0.8902439024390244,0.623,2.590055858553458,0.03243123779233451,-0.3769462024324204,1.9023259412772227,-0.40042148071619016,2.212940704635488,0.8808490985471344,-0.4855985042846476,-1.1625818309260199,-0.01294310533944339
Ty Jerome,70,0.8536585365853658,0.872,2.5780026760643313,0.550527626174253,0.7232455861495094,-0.4526546783435327,1.0250622890075567,-0.9948042281861275,0.6101974837741465,0.7578513725552789,0.612983508572468,-0.2544062836392208
Caris LeVert,64,0.7804878048780488,0.71,2.5597538720093644,0.4895751098940272,0.7232455861495094,-0.16344653207431697,0.5499010324329743,0.23894382289910904,0.18239331848781126,-0.051140113581540914,0.7239563422911233,-0.13367469448933197
Luke Kornet,73,0.8902439024390244,0.691,2.5304083356270466,-0.4399507633794146,-0.2669270235742273,0.7041779067333297,-0.40042148071619016,1.4726918739843458,1.9372634658868604,-0.14602183109141492,-1.1625818309260199,0.8321780187097778
Shaedon Sharpe,72,0.8780487804878049,0.785,2.491695443818213,1.4648153703776383,0.3931880495749304,0.3736543109970834,0.5499010324329743,-0.5013050077520328,0.05143285972668809,0.32339298185217225,1.0568748434470898,-1.2202589968383308
Dillon Brooks,75,0.9146341463414634,0.818,2.479670102387906,0.7790995622250994,-0.2119174341451309,0.04313071526083703,0.3123204041456832,-0.5013050077520328,-0.14937317704036746,0.48818754384300544,1.6117390120403672,0.10778848381044545
Taylor Hendricks,3,0.036585365853658534,0.75,2.452771672199338,-0.6380464412901481,-0.7620133284360958,0.5802315583322374,2.4505460587313026,2.212940704635488,-1.9566275079438658,0.14861087064977277,-0.05285349373946504,0.4699832512601117
Isaiah Stewart,72,0.8780487804878049,0.759,2.423685031121376,-0.4399507633794146,-0.2119174341451309,0.7868088056673914,-0.6380021090034812,2.4596903148525344,0.985617465556033,0.19355484210181834,-0.9406361634887089,0.22852007296033416
Killian Hayes,6,0.07317073170731707,0.833,2.4023262516382102,0.017193108722278142,1.7134181958732464,-0.24607743100837867,0.07473977585839191,0.7324430433332035,-0.2366801495477829,0.5630941629297481,0.2800650074165014,-0.4958694619389982
Khris Middleton,37,0.45121951219512196,0.857,2.3785174992886606,0.45909885175391446,1.1083127121531846,0.04313071526083703,0.5499010324329743,-0.5013050077520328,0.25223889649374315,0.6829447534685363,0.2800650074165014,-0.4958694619389982
Scotty Pippen Jr.,79,0.9634146341463414,0.713,2.3784847191738483,0.15433627035278602,1.2733414804404746,-0.12213108260728632,1.5002235455821387,-0.007805787317938198,0.2958923827474509,-0.036158789764192394,0.05811933997919054,-0.7373326402387756
Isaiah Mobley,1,0.012195121951219513,0.5,2.3552540688797023,-0.4399507633794146,1.6033990170150534,0.16707706366192937,0.7874816607202653,1.4726918739843458,-1.3978628838964076,-1.0998327807959367,-0.05285349373946504,1.3151043753093328
Keyonte George,67,0.8170731707317073,0.818,2.33546623768931,1.2057671761866793,1.933456553589632,0.08444616472786769,0.07473977585839191,-0.74805461796908,-0.4811396725685457,0.48818754384300544,1.7227118457590227,-1.9446485317376632
Justin Champagnie,62,0.7560975609756098,0.685,2.3205188543237414,-0.013283149417834596,-0.5969845601488063,0.869439704601453,0.7874816607202653,0.4856934331161563,0.5665439975204388,-0.17598447872611142,0.16909217369784588,0.22852007296033416
Sam Hauser,71,0.8658536585365854,1.0,2.243875558572995,-0.05899753662800398,-0.6519941495779029,-0.16344653207431697,-0.16284085242889915,-0.5013050077520328,0.04270216247594655,1.3970545220954822,1.389793344603056,0.9529096078596665
Kentavious Caldwell-Pope,77,0.9390243902439024,0.863,2.2324911418499664,-0.028521278487891235,-0.15690784471603436,-0.576601026744625,1.5002235455821387,-0.007805787317938198,-0.062066204532951995,0.7129074011032334,0.5020106748538123,0.34925166211022285
Kris Dunn,74,0.9024390243902439,0.682,2.1780174237434187,-0.37899824709918883,0.3931880495749304,-0.08081563314025549,2.4505460587313026,-0.007805787317938198,-0.062066204532951995,-0.19096580254345993,-0.05285349373946504,0.10778848381044545
Jaden Ivey,30,0.36585365853658536,0.733,2.177462607777717,1.3276722087471309,1.0533031227240883,0.20839251312896,0.5499010324329743,-0.007805787317938198,0.12127843773262045,0.06371670235146445,1.1678476771657453,-2.3068432991873293
Naji Marshall,69,0.8414634146341463,0.813,2.1673222684994777,0.6571945296646479,0.5032072284331235,0.4976006593981757,0.7874816607202653,-0.5013050077520328,0.5403519057682141,0.46321867081409124,-0.16382632745812048,-0.6166010510888871
Miles McBride,64,0.7804878048780488,0.813,2.1605364513447824,0.09338375407256026,0.448197639004027,-0.4526546783435327,0.7874816607202653,-0.2545553975349856,-0.3501792138074225,0.46321867081409124,0.8349291760097788,0.5907148404100004
Ochai Agbaji,64,0.7804878048780488,0.708,2.136033763910078,0.23052691570306813,-0.3219366130033239,0.08444616472786769,0.5499010324329743,0.23894382289910904,0.4530449332607987,-0.0611276627931066,0.612983508572468,0.34925166211022285
Aaron Wiggins,76,0.926829268292683,0.831,2.1255271364195085,0.47433698082397086,-0.15690784471603436,0.12576161419489854,0.3123204041456832,-0.5013050077520328,0.3657379607533832,0.5531066137181824,0.7239563422911233,0.22852007296033416
Julian Champagnie,82,1.0,0.904,2.1234754758900336,0.15433627035278602,-0.3769462024324204,0.12576161419489854,0.07473977585839191,-0.007805787317938198,-0.2716029385507491,0.9176521599403299,1.2788205108844009,0.22852007296033416
Jonas Valančiūnas,81,0.9878048780487805,0.879,2.1170294221360173,0.23052691570306813,-0.04688866585784141,1.6957486939420694,-0.40042148071619016,0.4856934331161563,0.907041190299359,0.7928077947957588,-1.0516089972073643,-0.4958694619389982
Guerschon Yabusele,70,0.8536585365853658,0.725,2.0873053863224866,0.32195569012340663,0.00812092357125513,0.8281242551344221,0.3123204041456832,-0.2545553975349856,0.47923702501302334,0.023766505505201714,0.5020106748538123,-0.13367469448933197
Dennis Schröder,75,0.9146341463414634,0.838,2.0856949170342807,0.6419564005945915,1.8234373747314394,-0.4113392288765018,0.5499010324329743,-0.5013050077520328,-0.3501792138074225,0.5880630359586623,0.7239563422911233,-0.978795818538553
Peyton Watson,68,0.8292682926829268,0.693,2.0538638785601893,-0.11995005290822973,-0.3769462024324204,-0.08081563314025549,0.07473977585839191,2.4596903148525344,0.26970029099522624,-0.13603428187984923,-0.3857719948954315,0.34925166211022285
Harrison Barnes,82,1.0,0.809,2.0110659384462632,0.5200513680341402,-0.2119174341451309,0.08444616472786769,-0.40042148071619016,-0.5013050077520328,0.5403519057682141,0.44324357239096046,0.9459020097284342,0.5907148404100004
Isaiah Jackson,5,0.06097560975609756,0.5,2.001445105346094,-0.2875694726788503,-0.5969845601488063,0.8281242551344221,-0.16284085242889915,2.9531895352866298,1.4221523280931092,-1.0998327807959367,-1.1625818309260199,0.10778848381044545
Gary Trent Jr.,74,0.9024390243902439,0.848,1.9519399215857587,0.337193819193463,-0.48696538129061334,-0.5352855772775944,0.7874816607202653,-0.74805461796908,-0.13191178253888436,0.6380007820164907,1.5007661783217114,0.5907148404100004
Nikola Jović,46,0.5609756097560976,0.828,1.946986970576154,0.27624130291323723,0.3931880495749304,0.12576161419489854,0.3123204041456832,-0.2545553975349856,0.08635564872965427,0.5381252899008339,0.7239563422911233,-0.2544062836392208
Max Strus,50,0.6097560975609756,0.824,1.939795273849207,0.0781456250025039,0.6132264072913166,0.2910234120630217,-0.40042148071619016,-0.5013050077520328,-0.035874112780727364,0.5181501914777025,1.389793344603056,-0.01294310533944339
Clint Capela,55,0.6707317073170732,0.536,1.9276021327688668,0.001954979652221773,-0.5419749707197098,2.026272289678315,-0.16284085242889915,1.4726918739843458,0.985617465556033,-0.9200568949877543,-1.1625818309260199,0.22852007296033416
Andrew Nembhard,65,0.7926829268292683,0.794,1.8722024384932276,0.1695743994228424,1.6033990170150534,-0.12213108260728632,1.2626429172948475,-0.5013050077520328,0.10381704323113737,0.3683369533042178,-0.27479916117677594,-0.7373326402387756
Day'Ron Sharpe,50,0.6097560975609756,0.757,1.8678334675264647,-0.15042631104834245,-0.15690784471603436,1.2412787498047302,0.3123204041456832,0.9791926535502511,0.6538509700278542,0.18356729289025264,-0.9406361634887089,-0.2544062836392208
Wendell Carter Jr.,68,0.8292682926829268,0.737,1.8570373266382783,0.03243123779233451,-0.04688866585784141,1.489171446606915,0.3123204041456832,0.4856934331161563,0.12127843773262045,0.08369180077459581,-0.6077176623327424,-0.01294310533944339
Buddy Hield,82,1.0,0.828,1.847364922708108,0.337193819193463,-0.2669270235742273,-0.16344653207431697,0.3123204041456832,-0.2545553975349856,-0.254141544049266,0.5381252899008339,1.6117390120403672,-0.01294310533944339
Larry Nance Jr.,24,0.2926829268292683,0.692,1.8465535985893653,-0.05899753662800398,-0.2669270235742273,0.2910234120630217,0.3123204041456832,0.23894382289910904,0.6101974837741465,-0.14102805648563208,0.39103784113515677,0.4699832512601117
Kyshawn George,68,0.8292682926829268,0.753,1.8346584130857093,-0.028521278487891235,0.22815928128764104,0.24970796259599104,0.7874816607202653,0.7324430433332035,-0.6470229203326351,0.16359219446712128,0.7239563422911233,-0.3751378727891094
Grayson Allen,64,0.7804878048780488,0.816,1.8316403884856407,0.2610031738431809,0.00812092357125513,-0.24607743100837867,0.3123204041456832,-0.2545553975349856,0.01651007072372191,0.47819999463143975,1.389793344603056,-0.13367469448933197
Karlo Matković,42,0.5121951219512195,0.773,1.8097408440698641,-0.18090256918845535,-0.5419749707197098,0.5802315583322374,-0.40042148071619016,1.4726918739843458,1.1165779243171552,0.26346768658277814,-0.6077176623327424,0.10778848381044545
Gradey Dick,54,0.6585365853658537,0.858,1.7782158427606476,0.840052078505325,-0.15690784471603436,0.0018152657938061924,0.5499010324329743,-0.5013050077520328,-0.3152564248044568,0.6879385280743191,1.1678476771657453,-0.4958694619389982
Luke Kennard,65,0.7926829268292683,0.895,1.7679008462927297,0.001954979652221773,0.6682359967204129,-0.3287083299424403,0.3123204041456832,-0.74805461796908,0.2784309882459678,0.8727081884882842,0.7239563422911233,-0.01294310533944339
Jaxson Hayes,56,0.6829268292682927,0.622,1.7504704494894807,-0.3180457308189632,-0.5969845601488063,0.4976006593981757,-0.16284085242889915,1.2259422637672983,2.4087211174269028,-0.49059227889043044,-1.1625818309260199,0.34925166211022285
Richaun Holmes,31,0.3780487804878049,0.833,1.747151258697967,-0.22661695639862459,-0.3769462024324204,0.869439704601453,-0.8755827372907724,0.7324430433332035,1.753918823621288,0.5630941629297481,-1.1625818309260199,0.4699832512601117
Jeremy Sochan,54,0.6585365853658537,0.696,1.7379944856987746,0.3829082064036324,0.1731496918585445,1.1999633003376995,0.3123204041456832,0.23894382289910904,0.7760807315382359,-0.1210529580625007,-0.6077176623327424,-0.6166010510888871
Ziaire Williams,63,0.7682926829268293,0.821,1.7376784820181714,0.1695743994228424,-0.43195579186151684,0.41496976046411405,0.7874816607202653,-0.007805787317938198,-0.2977950303029737,0.503168867660354,0.612983508572468,-0.01294310533944339
Jaylin Williams,47,0.573170731707317,0.767,1.6628632788933972,-0.4551888924494709,0.2831688707167376,0.8281242551344221,-0.40042148071619016,0.4856934331161563,-0.062066204532951995,0.23350503894808108,0.2800650074165014,0.4699832512601117
Oscar Tshiebwe,14,0.17073170731707318,0.742,1.6572241339266036,-0.19614069825851185,-0.8170229178651922,2.1089031886123766,0.5499010324329743,-0.74805461796908,1.3435760528364353,0.10866067380351002,-1.1625818309260199,0.4699832512601117
Jordan Clarkson,37,0.45121951219512196,0.797,1.6288532478030473,1.1143384017663405,0.888274354436799,-0.16344653207431697,0.3123204041456832,-0.5013050077520328,-0.3327178193059399,0.38331827712156635,1.389793344603056,-1.461722175138108
Obi Toppin,79,0.9634146341463414,0.781,1.6219407906723076,0.2457650447731245,-0.2669270235742273,0.16707706366192937,-0.16284085242889915,-0.007805787317938198,0.7236965480337866,0.30341788342904086,0.39103784113515677,0.22852007296033416
Collin Sexton,63,0.7682926829268293,0.865,1.6091192432851917,1.4495772413075818,1.1633223015822816,-0.370023779409471,0.07473977585839191,-0.74805461796908,0.2958923827474509,0.722894950314799,0.7239563422911233,-1.7031853534378856
Brandon Clarke,64,0.7804878048780488,0.701,1.5920721096965864,-0.08947379476811672,-0.5969845601488063,0.6215470077992681,0.3123204041456832,0.4856934331161563,1.5269206951020078,-0.0960840850335865,-1.1625818309260199,0.5907148404100004
Bennedict Mathurin,72,0.8780487804878049,0.831,1.5907299820120062,1.0991002726962844,-0.10189825528693795,0.7041779067333297,0.07473977585839191,-0.2545553975349856,0.10381704323113737,0.5531066137181824,0.39103784113515677,-0.978795818538553
Taurean Prince,80,0.975609756097561,0.813,1.5824044162516386,-0.10471192383817335,-0.10189825528693795,0.0018152657938061924,0.7874816607202653,-0.5013050077520328,0.09508634598039582,0.46321867081409124,0.8349291760097788,0.10778848381044545
Bub Carrington,82,1.0,0.812,1.5333478608421278,0.13909814128272963,1.2733414804404746,0.24970796259599104,0.07473977585839191,-0.2545553975349856,-0.39383270006113025,0.458224896208309,0.7239563422911233,-0.7373326402387756
Nick Richards,57,0.6951219512195121,0.744,1.5186960929177573,0.06290749593244752,-0.6519941495779029,1.9023259412772227,-1.1131633655780635,1.4726918739843458,1.2649997775797615,0.11864822301507572,-1.1625818309260199,-0.3751378727891094
Spencer Dinwiddie,79,0.9634146341463414,0.802,1.5146004327147295,0.32195569012340663,1.2733414804404746,-0.4113392288765018,0.5499010324329743,-0.5013050077520328,-0.2628722413000075,0.40828715015048056,0.39103784113515677,-0.2544062836392208
Isaiah Joe,74,0.9024390243902439,0.821,1.4948805704113024,0.20005065756295512,-0.2669270235742273,-0.4113392288765018,-0.16284085242889915,-0.74805461796908,-0.053335507282210454,0.503168867660354,1.7227118457590227,0.7114464295598891
Dru Smith,14,0.17073170731707318,0.75,1.4932456790565976,-0.4094745052393017,-0.2669270235742273,-0.4113392288765018,1.9753848021567209,-0.007805787317938198,0.5403519057682141,0.14861087064977277,0.05811933997919054,-0.13367469448933197
Brandon Boston,42,0.5121951219512195,0.788,1.4603773102622362,0.27624130291323723,0.06313051300035168,-0.16344653207431697,1.5002235455821387,-0.5013050077520328,-0.08825829628517663,0.33837430566952076,0.16909217369784588,-0.13367469448933197
Jusuf Nurkić,51,0.6219512195121951,0.664,1.4152285713646917,0.001954979652221773,0.11814010242944796,1.7370641434091,0.3123204041456832,0.7324430433332035,0.26970029099522624,-0.2808537454475511,-0.496744828614087,-0.978795818538553
Jared McCain,23,0.2804878048780488,0.875,1.402660124615033,0.9771952401358329,0.2831688707167376,-0.49397012781056354,0.07473977585839191,-0.9948042281861275,0.12127843773262045,0.7728326963726274,1.2788205108844009,-0.6166010510888871
Kevin Huerter,69,0.8414634146341463,0.714,1.3975547172962715,0.15433627035278602,0.11814010242944796,-0.24607743100837867,0.7874816607202653,-0.2545553975349856,-0.18429596604333365,-0.03116501515840955,0.9459020097284342,0.10778848381044545
Bogdan Bogdanović,54,0.6585365853658537,0.879,1.350017768240602,0.29147943198329385,0.33817846014583414,-0.2873928804754095,0.3123204041456832,-0.5013050077520328,-0.16683457154185055,0.7928077947957588,0.9459020097284342,-0.3751378727891094
Chris Boucher,50,0.6097560975609756,0.782,1.3105628135030791,0.1695743994228424,-0.7620133284360958,0.3736543109970834,-0.40042148071619016,0.23894382289910904,0.4006607497563494,0.30841165803482373,0.39103784113515677,0.5907148404100004
Dorian Finney-Smith,63,0.7682926829268293,0.667,1.2984219438905664,-0.028521278487891235,-0.3769462024324204,0.12576161419489854,0.5499010324329743,-0.007805787317938198,0.01651007072372191,-0.2658724216302026,1.0568748434470898,0.22852007296033416
Moritz Wagner,30,0.36585365853658536,0.718,1.298156927740982,0.6114801424544787,-0.3769462024324204,0.5389161088652067,0.3123204041456832,-0.007805787317938198,1.0118095573082575,-0.011189916735278181,-0.16382632745812048,-0.6166010510888871
Lonnie Walker IV,20,0.24390243902439024,0.8,1.2507625776720537,0.5352894971041966,0.22815928128764104,-0.16344653207431697,-0.40042148071619016,-0.2545553975349856,-0.22794945229704136,0.39829960093891487,1.389793344603056,-0.2544062836392208
Jalen Smith,64,0.7804878048780488,0.809,1.2490284512070948,-0.10471192383817335,-0.5969845601488063,0.8281242551344221,-0.8755827372907724,0.7324430433332035,0.17366262123706974,0.44324357239096046,0.05811933997919054,0.5907148404100004
De'Anthony Melton,6,0.07317073170731707,0.625,1.2188616723763794,0.21528878663301176,0.3931880495749304,-0.12213108260728632,1.2626429172948475,-0.2545553975349856,-0.34144851655668146,-0.47561095507308193,1.2788205108844009,-0.7373326402387756
Tre Jones,46,0.5609756097560976,0.821,1.2005926621033014,-0.25709321453873746,1.1633223015822816,-0.4526546783435327,0.3123204041456832,-0.5013050077520328,0.8022728232904606,0.503168867660354,-0.7186904960513979,0.34925166211022285
Max Christie,78,0.9512195121951219,0.855,1.1842973643056265,0.10862188314261663,-0.10189825528693795,-0.12213108260728632,0.3123204041456832,-0.007805787317938198,-0.16683457154185055,0.6729572042569706,0.5020106748538123,-0.01294310533944339
Justin Edwards,44,0.5365853658536586,0.696,1.1733581418301795,0.18481252849289875,-0.2669270235742273,-0.08081563314025549,0.7874816607202653,-0.007805787317938198,0.07762495147891273,-0.1210529580625007,0.612983508572468,-0.01294310533944339
Duncan Robinson,74,0.9024390243902439,0.887,1.153611249896364,0.32195569012340663,0.1731496918585445,-0.5352855772775944,-0.40042148071619016,-0.74805461796908,-0.07952759903443508,0.8327579916420216,1.7227118457590227,-0.13367469448933197
Chuma Okeke,9,0.10975609756097561,0.667,1.1517451786144515,-0.4551888924494709,-0.2119174341451309,0.6628624572662991,-0.16284085242889915,-0.007805787317938198,0.4705063277622818,-0.2658724216302026,0.16909217369784588,0.9529096078596665
Keldon Johnson,77,0.9390243902439024,0.773,1.1370105577957776,0.5810038843143657,-0.2669270235742273,0.4976006593981757,-0.16284085242889915,-0.2545553975349856,0.313353777248934,0.26346768658277814,0.05811933997919054,0.10778848381044545
Keion Brooks Jr.,14,0.17073170731707318,0.733,1.1360535590597851,0.18481252849289875,-0.6519941495779029,0.20839251312896,0.07473977585839191,0.7324430433332035,0.3482765662519002,0.06371670235146445,-0.05285349373946504,0.22852007296033416
Mouhamed Gueye,33,0.4024390243902439,0.762,1.0917847501582754,-0.4399507633794146,-0.7070037390069993,0.24970796259599104,0.3123204041456832,1.4726918739843458,-0.2192187550462998,0.20853616591916688,-0.496744828614087,0.7114464295598891
Moses Moody,74,0.9024390243902439,0.797,1.0631252200078558,0.13909814128272963,-0.43195579186151684,-0.4113392288765018,0.3123204041456832,-0.007805787317938198,-0.11445038803740128,0.38331827712156635,0.7239563422911233,0.4699832512601117
Keon Johnson,79,0.9634146341463414,0.77,1.0552550673025978,0.2610031738431809,0.06313051300035168,0.08444616472786769,0.7874816607202653,-0.007805787317938198,-0.49860106707002877,0.2484863627654296,0.612983508572468,-0.4958694619389982
Adem Bona,58,0.7073170731707317,0.67,1.0518592547816303,-0.4704270215195274,-0.8720325072942888,0.24970796259599104,-0.6380021090034812,1.9661910944184402,2.2428378696628135,-0.250891097812854,-1.1625818309260199,-0.01294310533944339
Tre Mann,13,0.15853658536585366,0.905,1.0369654594831144,0.7943376912951556,0.5032072284331235,-0.2873928804754095,-0.40042148071619016,-0.2545553975349856,-0.09698899353591818,0.9226459345461128,0.8349291760097788,-0.978795818538553
Stephon Castle,81,0.9878048780487805,0.724,1.0213259723454409,0.8857664657154942,1.1083127121531846,0.04313071526083703,0.5499010324329743,-0.2545553975349856,-0.158103874291109,0.01877273089941887,0.16909217369784588,-1.3409905859882196
Jonathan Kuminga,47,0.573170731707317,0.668,1.0191027819533318,0.9771952401358329,0.06313051300035168,0.41496976046411405,0.3123204041456832,-0.007805787317938198,0.06889425422817118,-0.2608786470244197,-0.05285349373946504,-0.4958694619389982
